uniqueID,site,plot,quad,ind,emerg.date,phen.1,itero.per?,date.1,stem.diam.1,height.1,total.branch.1,longest.leaf.1,buds_08.08.2017,flrs_08.08.2017,fruits_08.08.2017,longest.fruit.1,herb_08.08.2017,phen.2,date.2,stem.diam.2,height.2,total.branch.2,longest.leaf.2,buds_14.08.2017,flrs_14.08.2017,fruits_14.08.2017,longest.fruit.2,herb_14.08.2017,phen.3,date.3,stem.diam.3,height.3,total.branch.3,longest.leaf.3,buds_21.08.2017,flrs_21.08.2017,fruits_21.08.2017,longest.fruit.3,herb_21.08.2017,ind,phen.4,date.4,stem.diam.4,height.4,total.branch.4,longest.leaf.4,buds_28.08.2017,flrs_28.08.2017,fruits_28.08.2017,longest.fruit.4,herb_28.08.2017,date.5,phen.5,stem.diam.5,height.5,total.branch.5,longest.leaf.5,buds_03.09.2017,flrs_03.09.2017,fruits_03.09.2017,longest.fruit.5,herb_03.09.2017,date.6,phen.6,stem.diam6,height.6,total.branch.6,longest.leaf.6,buds_11.09.2017,flrs_11.09.2017,fruits_11.09.2017,longest.fruit.6,herb_11.09.2017,date.7,phen.7,stem.diam.7,height.7,total.branch.7,longest.leaf.7,buds_18.09.2017,flrs_18.09.2017,fruits_18.09.2017,longest.fruit.7,herb_18.09.2017,date.8,phen.8,stem.diam.8,height.8,total.branch.8,longest.leaf.8,buds_30.09.2017,flrs_30.09.2017,fruits_30.09.2017,longest.fruit.8,canopy.width.8,herb_30.09.2017
LV2 P2 QNA #4,LV2,2,NA,4,(8/8/17),P,N,8/8/17,1.6,15.1,1,NA,NA,NA,2,5.4,1,P,8/14/17,1.6,15.1,1,NA,0,0,2,5.4,NA,P,8/22/17,1.6,15.1,3,NA,4,0,2,5.6,NA,4,F,8/29/17,1.6,15.1,3,NA,6,1,2,5.6,NA,9/5/17,F,1.6,15.1,3,NA,6,2,4,5.6,NA,9/11/17,F,1.6,15.1,3,NA,4,2,4,5.6,NA,9/19/17,F,1.6,15.1,4,NA,3,2,4,5.6,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #5,LV2,2,NA,5,(8/8/17),V,N,8/8/17,1.82,3.1,4,1.1,NA,NA,NA,NA,2,V,8/14/17,1.82,3.4,4,1.1,NA,NA,NA,NA,NA,V,8/22/17,1.82,3.4,4,1.1,NA,NA,NA,NA,NA,5,V,8/29/17,1.82,3.4,4,1.1,NA,NA,NA,NA,NA,9/5/17,V,2.34,3.4,4,1.1,NA,NA,NA,NA,NA,9/11/17,V,2.34,3.4,4,1.1,NA,NA,NA,NA,NA,9/19/17,V,2.34,3.4,4,1.1,NA,NA,NA,NA,NA,10/1/17,V,2.34,2.5,3,0.7,NA,NA,NA,NA,2.1,NA
LV2 P2 QNA #6,LV2,2,NA,6,(8/8/17),P,N,8/8/17,2.07,19.3,3,NA,NA,NA,8,7,1,P,8/14/17,2.07,19.3,3,NA,0,0,8,7.1,NA,P,8/22/17,2.07,19.3,3,NA,NA,NA,8,7.1,NA,6,F,8/29/17,2.07,19.3,3,NA,6,2,8,7.1,NA,9/5/17,F,2.07,19.3,4,NA,4,3,12,7.1,NA,9/11/17,P,2.07,19.3,4,NA,2,0,11,6.5,NA,9/19/17,P,2.07,19.3,4,NA,2,0,13,6.5,NA,10/1/17,S,2.13,19.5,4,NA,NA,NA,2,3.9,NA,NA
LV2 P2 QNA #7,LV2,2,NA,7,(8/8/17),P,N,8/8/17,1.96,8,1,NA,NA,NA,1,4.3,2,S,8/14/17,1.96,8,1,NA,0,0,1,4.3,NA,P,8/22/17,1.96,8,1,NA,NA,NA,1,4.3,NA,7,S,8/29/17,1.96,8,1,NA,NA,NA,1,4.3,NA,9/5/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #8,LV2,2,NA,8,(8/8/17),F,N,8/8/17,1.53,9.3,2,NA,3,3,2,2.5,NA,F,8/14/17,1.53,9.3,3,NA,7,2,2,3.2,NA,P,8/22/17,1.53,9.3,3,NA,5,0,4,3.2,NA,8,F,8/29/17,1.53,9.3,3,NA,5,3,4,3.2,NA,9/5/17,F,1.53,9.3,3,NA,2,2,4,3.2,NA,9/11/17,F,0.53,9.3,3,NA,1,1,5,3.6,NA,9/19/17,F,1.53,9.3,3,NA,1,1,6,3.8,NA,10/1/17,S,1.82,8.1,4,0.4,NA,NA,NA,NA,0.8,NA
LV2 P2 QNA #9,LV2,2,NA,9,(8/8/17),F,N,8/8/17,1.44,11.5,4,NA,4,5,2,4.5,1,F,8/14/17,1.44,11.5,4,NA,4,3,2,4.5,NA,F,8/22/17,1.44,11.5,4,NA,5,1,4,4.5,NA,9,F,8/29/17,1.44,11.5,4,NA,0,1,5,4.5,NA,9/5/17,P,1.68,11.5,4,NA,NA,NA,5,5,NA,9/11/17,P,1.68,11.5,4,NA,NA,NA,3,4.6,NA,9/19/17,S,1.68,11.5,4,NA,NA,NA,3,4.6,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #10,LV2,2,NA,10,(8/8/17),P,N,8/8/17,1.91,11,1,NA,NA,NA,4,5.4,NA,P,8/14/17,1.91,11,1,NA,0,0,4,5.4,NA,P,8/22/17,1.91,11,1,NA,1,0,4,5.4,NA,10,F,8/29/17,1.91,11,1,NA,0,0,4,5.4,NA,9/5/17,P,1.91,7,3,NA,NA,NA,NA,NA,NA,9/11/17,P,1.91,7,3,NA,NA,NA,NA,NA,2,9/19/17,S,1.91,7,3,NA,NA,NA,NA,NA,NA,10/1/17,S,1.85,6.8,3,0.6,NA,NA,NA,NA,1.1,NA
LV2 P2 QNA #11,LV2,2,NA,11,(8/8/17),P,N,8/8/17,2.36,15,1,NA,NA,NA,4,5.3,NA,P,8/14/17,2.36,15,1,NA,0,0,4,5.6,NA,P,8/22/17,2.36,15,3,NA,5,0,4,5.6,NA,11,F,8/29/17,2.36,15,3,NA,9,4,4,5.6,NA,9/5/17,F,2.36,15,4,NA,7,3,7,5.6,NA,9/11/17,F,2.36,15,4,NA,7,2,7,5.6,NA,9/19/17,P,2.36,15,4,NA,3,0,6,5.6,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #12,LV2,2,NA,12,(8/8/17),F,N,8/8/17,1.96,13,2,NA,16,6,2,3.5,NA,F,8/14/17,1.96,13,2,NA,12,6,3,4.2,NA,F,8/22/17,1.96,13,2,NA,11,6,9,4.2,NA,12,F,8/29/17,1.96,13,2,NA,6,3,9,5.4,NA,9/5/17,P,1.96,13,2,NA,3,NA,6,5.6,NA,9/11/17,P,1.96,13,2,NA,NA,NA,NA,NA,NA,9/19/17,P,1.96,13,2,NA,0,0,6,5.6,NA,10/1/17,S,2,12.8,2,0.6,NA,NA,NA,NA,2,NA
LV2 P2 QNA #13,LV2,2,NA,13,(8/8/17),P,N,8/8/17,1.67,10.9,1,NA,NA,NA,4,6,NA,P,8/14/17,1.67,10.9,1,NA,0,0,4,6,NA,P,8/22/17,1.67,10.9,1,NA,NA,NA,4,6,NA,13,P,8/29/17,1.67,10.9,1,NA,NA,NA,4,6,NA,9/5/17,S,1.67,10.9,2,NA,NA,NA,NA,NA,NA,9/11/17,V/S,1.67,10,2,NA,NA,NA,NA,NA,NA,9/19/17,S,1.67,8,2,NA,NA,NA,NA,NA,NA,10/1/17,S/V,1.28,7.4,2,1.1,NA,NA,NA,NA,2.4,NA
LV2 P2 QNA #14,LV2,2,NA,14,(8/8/17),V,N,8/8/17,1.22,3.4,1,1.3,NA,NA,NA,NA,1,V,8/14/17,1.26,3.4,1,1.3,NA,NA,NA,NA,1,V,8/22/17,1.26,3.4,1,1.3,NA,NA,NA,NA,1,14,V,8/29/17,1.28,3.4,1,1.3,NA,NA,NA,NA,NA,9/5/17,V,1.93,3.4,1,1.3,NA,NA,NA,NA,NA,9/11/17,V,1.93,3.5,1,1.3,NA,NA,NA,NA,NA,9/19/17,V,1.93,3.4,1,1.3,NA,NA,NA,NA,NA,10/1/17,V,2.75,3.9,1,1.3,NA,NA,NA,NA,2.7,NA
LV2 P2 QNA #15,LV2,2,NA,15,(8/8/17),V,N,8/8/17,1.67,4.3,1,1.1,NA,NA,NA,NA,NA,V,8/14/17,1.67,4.3,1,1.1,NA,NA,NA,NA,NA,V,8/22/17,1.67,4.3,1,1.1,NA,NA,NA,NA,NA,15,V,8/29/17,1.67,4.3,1,1.1,NA,NA,NA,NA,NA,9/5/17,V,2.04,4.3,2,1.3,NA,NA,NA,NA,NA,9/11/17,V,2.04,4.3,2,1.3,NA,NA,NA,NA,NA,9/19/17,V,2.04,4.3,2,1.3,NA,NA,NA,NA,NA,10/1/17,V,2.16,3.4,1,1.3,NA,NA,NA,NA,2.8,NA
LV2 P2 QNA #16,LV2,2,NA,16,(8/8/17),V,N,8/8/17,1.28,3.5,1,1.3,NA,NA,NA,NA,NA,V,8/14/17,1.28,3.5,1,1.3,NA,NA,NA,NA,NA,V,8/22/17,1.28,3.5,1,1.3,NA,NA,NA,NA,NA,16,V,8/29/17,1.28,3.5,1,1.3,NA,NA,NA,NA,NA,9/5/17,V,1.93,5.5,1,1.3,NA,NA,NA,NA,NA,9/11/17,V,1.93,3.5,1,1.3,NA,NA,NA,NA,NA,9/19/17,V,1.93,3.5,1,1.3,NA,NA,NA,NA,NA,10/1/17,V,2.04,3.9,1,1.1,NA,NA,NA,NA,2.8,NA
LV2 P2 QNA #17,LV2,2,NA,17,(8/8/17),P,N,8/8/17,1.7,4,2,NA,NA,NA,NA,NA,2,P,8/14/17,1.7,4,2,NA,0,0,0,NA,2,P,8/22/17,1.7,4,2,NA,0,0,0,NA,NA,17,V,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V,1.48,3,2,0.7,NA,NA,NA,NA,NA,9/11/17,V,1.48,3,2,0.7,NA,NA,NA,NA,NA,9/19/17,V,2.04,3,2,0.7,NA,NA,NA,NA,NA,10/1/17,V,1.4,4.8,2,0.9,NA,NA,NA,NA,1.6,NA
LV2 P2 QNA #17-1,LV2,2,NA,17-1,(8/22/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,F,8/22/17,2.62,9,4,NA,9,4,2,1.5,NA,17-1,F,8/29/17,2.62,9,4,NA,3,2,3,5.1,NA,9/5/17,F,2.62,9,4,NA,2,2,4,5.1,NA,9/11/17,P,2.62,9,4,NA,0,0,4,5.1,NA,9/19/17,P,1.93,9,4,NA,2,0,4,5.1,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #18,LV2,2,NA,18,(8/8/17),P,N,8/8/17,1.29,13.8,3,NA,NA,NA,4,5.1,NA,P,8/14/17,1.29,13.8,3,NA,0,0,4,5.1,NA,P,8/22/17,1.29,13.8,2,NA,NA,NA,4,5.1,NA,18,P,8/29/17,1.29,13.8,2,NA,NA,NA,4,5.1,NA,9/5/17,P,1.93,3.1,2,NA,NA,NA,NA,NA,NA,9/11/17,P,1.93,3.5,1,1.3,NA,NA,NA,NA,NA,9/19/17,S,1.93,3.1,2,NA,NA,NA,NA,NA,NA,10/1/17,V/S,2.1,4,2,0.9,NA,NA,NA,NA,2.7,NA
LV2 P2 QNA #19,LV2,2,NA,19,(8/8/17),P,N,8/8/17,1.62,14.7,2,NA,NA,NA,5,6.4,NA,P,8/14/17,1.62,14.7,2,NA,0,0,5,6.4,NA,P,8/22/17,1.62,14.7,4,NA,6,0,5,6.4,NA,19,F,8/29/17,1.62,14.7,4,NA,5,2,2,6.4,NA,9/5/17,F,1.73,10.5,4,NA,6,1,3,3.6,NA,9/11/17,F,1.73,10.5,4,NA,NA,1,1,4.4,NA,9/19/17,F,1.73,10.5,4,NA,2,2,2,4.5,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #20,LV2,2,NA,20,(8/8/17),V,N,8/8/17,1.31,1.5,1,1.1,NA,NA,NA,NA,NA,V,8/14/17,1.31,1.5,1,1.1,NA,NA,NA,NA,NA,V,8/22/17,1.31,1.5,1,1.5,NA,NA,NA,NA,NA,20,V,8/29/17,1.31,1.7,1,1.5,NA,NA,NA,NA,NA,9/5/17,V,1.93,1.7,1,1.5,NA,NA,NA,NA,NA,9/11/17,V,1.93,1.7,1,1.5,NA,NA,NA,NA,NA,9/19/17,V,1.93,1.7,1,1.5,NA,NA,NA,NA,NA,10/1/17,V,2.09,2,1,1.8,NA,NA,NA,NA,4.2,NA
LV2 P2 QNA #21,LV2,2,NA,21,(8/8/17),P,N,8/8/17,1.86,7.5,2,NA,2,NA,4,2.6,2,P,8/14/17,1.86,7.5,2,NA,2,0,4,2.9,NA,P,8/22/17,1.86,7.5,2,NA,2,0,4,2.9,NA,21,F,8/29/17,1.86,7.5,2,NA,0,1,5,2.9,NA,9/5/17,F,1.86,7.5,2,NA,3,1,6,2,NA,9/11/17,P,1.86,7.5,2,NA,2,0,5,2.4,NA,9/19/17,P,1.86,7.5,2,NA,NA,NA,4,2.4,NA,10/1/17,S/V,1.62,6.9,2,0.4,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #22,LV2,2,NA,22,(8/8/17),F,N,8/8/17,1.81,8.6,3,NA,3,1,3,3.1,2,P,8/14/17,1.81,8.6,3,NA,3,0,3,3.1,NA,P,8/22/17,1.81,8.6,3,NA,6,0,3,3.1,NA,22,F,8/29/17,1.81,8.6,3,NA,0,1,4,3.1,NA,9/5/17,P,1.81,8.6,3,NA,2,NA,NA,NA,NA,9/11/17,P,1.81,8.6,3,NA,NA,NA,NA,NA,NA,9/19/17,S,1.81,8.6,3,NA,NA,NA,NA,NA,NA,10/1/17,S/V,1.94,8.6,3,0.4,NA,NA,NA,NA,1.7,NA
LV2 P2 QNA #23,LV2,2,NA,23,(8/8/17),P,N,8/8/17,1.37,4.5,1,NA,NA,NA,NA,NA,1,P,8/14/17,1.37,4.5,1,NA,0,0,0,NA,NA,P,8/22/17,1.37,4.5,3,NA,0,0,0,NA,NA,23,P,8/29/17,1.37,4.5,3,NA,0,0,0,NA,NA,9/5/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #23-1,LV2,2,NA,23-1,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,23-1,V,8/29/17,1.9,3.5,3,0.9,NA,NA,NA,NA,NA,9/5/17,V,1.9,3.5,2,0.9,NA,NA,NA,NA,NA,9/11/17,V,1.9,3.5,2,0.9,NA,NA,NA,NA,NA,9/19/17,V,1.9,3.5,2,0.9,NA,NA,NA,NA,NA,10/1/17,V,2.33,2.7,2,1.1,NA,NA,NA,NA,2.4,NA
LV2 P2 QNA #24,LV2,2,NA,24,(8/8/17),F,N,8/8/17,1.79,7,4,NA,2,2,3,4.4,NA,P,8/14/17,1.79,7,4,NA,5,0,4,3.2,NA,P,8/22/17,1.79,7,4,NA,3,1,4,3.2,NA,24,F,8/29/17,1.79,7,4,NA,4,1,5,3.2,NA,9/5/17,F,1.79,7,4,NA,3,1,4,3.2,NA,9/11/17,F,1.79,7,4,NA,2,1,5,3.2,NA,9/19/17,P,1.79,7,4,NA,0,0,4,3,NA,10/1/17,S/V,1.76,7,4,1.2,NA,NA,NA,NA,2.9,NA
LV2 P2 QNA #25,LV2,2,NA,25,(8/8/17),P,N,8/8/17,0.88,4.1,1,NA,2,NA,NA,NA,NA,P,8/14/17,0.88,4.1,1,NA,2,0,0,NA,NA,P,8/22/17,0.88,4.1,1,2,0,0,0,NA,NA,25,F,8/29/17,0.88,4.1,1,NA,4,0,0,NA,NA,9/5/17,F,2.17,7.2,4,NA,3,1,6,3,NA,9/11/17,F,2.17,7.2,4,NA,2,1,9,3,NA,9/19/17,P,2.17,7.2,4,NA,0,0,4,3,NA,10/1/17,S/V,2.13,4.6,3,0.9,NA,NA,NA,NA,1.9,NA
LV2 P2 QNA #26,LV2,2,NA,26,(8/8/17),P,N,8/8/17,1.7,8.5,1,NA,NA,NA,2,3.9,NA,P,8/14/17,1.7,8.5,1,NA,0,0,2,3.9,NA,P,8/22/17,1.7,8.5,1,NA,0,0,2,3.9,NA,26,S,8/29/17,1.7,8.5,1,NA,0,0,2,3.9,NA,9/5/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV2 P2 QNA #26-1,LV2,2,NA,26-1,(8/29/17),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,26-1,V,8/29/17,1.33,2.9,4,1,NA,NA,NA,NA,NA,9/5/17,V,1.76,2.9,4,1,NA,NA,NA,NA,NA,9/11/17,V,?,?,?,?,?,?,?,?,NA,9/19/17,V,1.76,2.9,4,1,NA,NA,NA,NA,NA,10/1/17,V,1.43,3.6,see notes,1.1,NA,NA,NA,NA,1.9,NA
LV2 P2 QNA #27,LV2,2,NA,27,(8/8/17),F,N,8/8/17,1.66,6.5,3,NA,1,2,2,1.7,2,P,8/14/17,1.66,6.5,3,NA,1,0,2,3.2,NA,F,8/22/17,1.66,6.5,3,NA,0,1,3,3.2,NA,27,P,8/29/17,1.66,6.5,3,NA,0,1,3,3.2,NA,9/5/17,P,1.78,6.5,3,NA,4,NA,3,3.4,NA,9/11/17,P,1.78,6.5,3,NA,5,0,3,0.8,NA,9/19/17,F,1.78,6.5,3,NA,4,2,2,3.1,NA,10/1/17,V/F,1.74,6.5,3,0.6,0,2,1,0.9,1.1,NA
LV2 P2 QNA #28,LV2,2,NA,28,(8/8/17),V,N,8/8/17,2.94,6.6,1,0.9,NA,NA,NA,NA,2,V,8/14/17,2.94,6.6,1,0.9,NA,NA,NA,NA,NA,B,8/22/17,2.94,7.5,2,0.9,5,1,0,NA,2,28,F,8/29/17,2.94,7.5,2,NA,5,2,2,1,NA,9/5/17,F,2.94,10,1,NA,NA,1,3,4,NA,9/11/17,P,2.94,10,1,NA,0,0,4,4,NA,9/19/17,P,2.94,10,1,NA,0,0,3,4,NA,10/1/17,S/V,3,9.4,3,0.6,NA,NA,NA,NA,1.2,NA
LV2 P2 QNA #29,LV2,2,NA,29,(8/8/17),F,N,8/8/17,1.93,10.7,1,NA,3,1,2,1.6,1,P,8/14/17,1.93,10.7,1,NA,3,0,3,3.3,NA,P,8/22/17,1.93,10.7,1,NA,3,1,3,3.3,NA,29,F,8/29/17,1.93,10.7,1,NA,3,1,4,3.5,NA,9/5/17,F,1.93,10,2,NA,2,1,5,3.5,NA,9/11/17,P,1.73,10,2,NA,0,0,6,3.5,NA,9/19/17,P,1.73,10,2,NA,2,0,5,3.5,NA,10/1/17,P,1.4,10.1,2,NA,NA,NA,1,1.2,NA,NA
LV2 P2 QNA #30,LV2,2,NA,30,(8/8/17),F,N,8/8/17,2.53,17.2,3,NA,3,1,4,2.7,2,F,8/14/17,2.53,17.2,3,NA,2,1,4,3.4,NA,S,8/22/17,2.53,17.2,3,NA,0,0,4,3.4,NA,30,S,8/29/17,2.53,17.2,3,NA,0,0,4,3.4,NA,9/5/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,10/1/17,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV3 P1 Q0 #1,LV3,1,0,1,(8/8/17),F,N,8/8/17,4.88,21.1,3,NA,14,18,7,6.1,NA,F,8/14/17,5.2,21.1,3,NA,40,4,7,6.1,NA,F,8/22/17,5.2,21.1,3,NA,85,20,10,6.1,NA,1,F,8/29/17,5.55,21.1,3,NA,103,21,13,6.1,NA,9/5/17,F,7.6,21.1,3,NA,98,17,10,6.1,NA,9/11/17,F,7.26,21.1,3,NA,77,19,7,3.6,NA,9/19/17,F,7.26,21.1,3,NA,70,14,15,4.4,NA,9/30/17,F,8.45,20,5,NA,16,6,0,NA,NA,NA
LV3 P1 Q0 #1-1,LV3,1,0,1-Jan,(8/22/17),NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.28,2.1,1,1.2,NA,NA,NA,NA,NA,1-Jan,V,8/29/17,1.28,2.1,1,1.2,NA,NA,NA,NA,NA,9/5/17,V,1.28,2.1,1,1.2,NA,NA,NA,NA,NA,9/11/17,V,1.28,2.1,1,1.2,NA,NA,NA,NA,NA,9/19/17,V,2.8,7.5,1,1,2.5,NA,NA,NA,NA,9/30/17,V,1.9,5,1,1.2,NA,NA,NA,NA,2.8,NA
LV3 P1 Q0 #1-2,LV3,1,0,2-Jan,(8/22/17),NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.31,3.5,1,1.8,NA,NA,NA,NA,NA,2-Jan,V,8/29/17,1.31,3.5,1,1.8,NA,NA,NA,NA,NA,9/5/17,V,1.31,3.5,1,1.8,NA,NA,NA,NA,NA,9/11/17,V,1.31,3.5,1,1.8,NA,NA,NA,NA,NA,9/19/17,V,2.13,3.5,1,1,1.8,NA,NA,NA,NA,9/30/17,V,2.49,5.5,1,2.3,NA,NA,NA,NA,4,1
LV3 P1 Q0 #1-3,LV3,1,0,3-Jan,(8/22/17),NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.36,2,1,1.4,NA,NA,NA,NA,NA,3-Jan,V,8/29/17,1.36,2,1,1.4,NA,NA,NA,NA,NA,9/5/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,V,1.64,2.1,1,1,1.2,NA,NA,NA,NA,9/30/17,D,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV3 P1 Q0 #1-4,LV3,1,0,4-Jan,(8/22/17),NA,N,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,8/22/17,1.11,3.2,1,1.7,NA,NA,NA,NA,NA,4-Jan,V,8/29/17,1.11,3.2,1,1.7,NA,NA,NA,NA,NA,9/5/17,V,1.11,3.2,1,1.7,NA,NA,NA,NA,NA,9/11/17,V,1.1,3.2,1,1.7,NA,NA,NA,NA,NA,9/19/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,V,1.15,6.5,1,1.7,NA,NA,NA,NA,3.2,NA
LV3 P1 Q0 #2,LV3,1,0,2,(8/8/17),V,N,8/8/17,1.64,3.5,1,2.5,NA,NA,NA,NA,NA,V,8/14/17,2.01,3.5,1,2.5,NA,NA,NA,NA,NA,V,8/22/17,2.01,3.5,1,2.5,NA,NA,NA,NA,NA,2,V,8/29/17,2.01,3.5,1,2.5,NA,NA,NA,NA,NA,9/5/17,V,2.01,3.5,1,2.5,NA,NA,NA,NA,NA,9/11/17,V,2.01,3.5,1,2.5,NA,NA,NA,NA,NA,9/19/17,V,1.4,3.2,1.2,NA,NA,NA,NA,NA,NA,9/30/17,V,2.54,13,1,3,NA,NA,NA,NA,6.5,NA
LV3 P1 Q0 #V,LV3,1,0,V,(8/8/17),V8,N,8/8/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V8,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V4,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V4,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,V(4),NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,V4,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,V4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV3 P1 Q0.5 #V,LV3,1,0.5,V,(8/8/17),V13,N,8/8/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V13,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V13,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V13,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,V(12),NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,V12,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,V12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV3 P1 Q1 #V,LV3,1,1,V,(8/8/17),V47,N,8/8/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V47,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V47,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V47,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V47,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,V(47),NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,V47,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,V43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV3 P1 Q1.5 #V,LV3,1,1.5,V,(8/8/17),V94,N,8/8/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V94,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V94,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,V,V94,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,V94,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/11/17,V(94),NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,V94,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,V86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
LV3 P1 Q1.5 #NA,LV3,1,1.5,NA,(8/8/17),X,NA,8/8/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,8/14/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,8/22/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,X,8/29/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/5/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/19/17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/30/17,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
