"","uniqueID","site","plot","quad","ind","year","elevation","date","jday","meltdate","jmeltdate","branchdamage","buds","canopywidth","flrs","fruits","height","herb","longestfruit","longestleaf","phen","stemdiam","totalbranch","herb1","herb2","anyherb","buds1"
"9232","LV2 P2 QNA #21","LV2","2","NA","21",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9233","LV2 P2 QNA #22","LV2","2","NA","22",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9234","LV2 P2 QNA #23","LV2","2","NA","23",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9235","LV2 P2 QNA #23-1","LV2","2","NA","23-1",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9236","LV2 P2 QNA #24","LV2","2","NA","24",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9237","LV2 P2 QNA #25","LV2","2","NA","25",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9238","LV2 P2 QNA #26-1","LV2","2","NA","26-1",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9239","LV2 P2 QNA #28","LV2","2","NA","28",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"X",NA,NA,0,0,0,NA
"9240","LV3 P1 Q0 #1","LV3","1","0","1",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9241","LV3 P1 Q0 #1-1","LV3","1","0","1-1",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9242","LV3 P1 Q0 #1-2","LV3","1","0","1-2",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9243","LV3 P1 Q0 #1-3","LV3","1","0","1-3",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9244","LV3 P1 Q0 #1-4","LV3","1","0","1-4",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9245","LV3 P1 Q0 #2","LV3","1","0","2",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9246","LV3 P1 Q1.5 #NA","LV3","1","1.5","NA",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9247","LV3 P1 Q2 #NA","LV3","1","2","NA",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9248","LV3 P1 Q2.5 #2-2","LV3","1","2.5","2-2",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9249","LV3 P1 Q2.5 #2-3","LV3","1","2.5","2-3",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9250","LV3 P1 Q3 #2-4","LV3","1","3","2-4",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9251","LV3 P1 Q3 #2-5","LV3","1","3","2-5",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9252","LV3 P1 Q3 #2-6","LV3","1","3","2-6",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9253","LV3 P1 Q3 #2-7","LV3","1","3","2-7",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9254","LV3 P1 Q3.5 #2-8","LV3","1","3.5","2-8",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9255","LV3 P1 Q3.5 #NA","LV3","1","3.5","NA",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9256","LV3 P1 QNA #NA","LV3","1","NA","NA",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9257","LV3 P1 Q4 #3","LV3","1","4","3",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9258","LV3 P1 Q4 #3-1","LV3","1","4","3-1",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9259","LV3 P2 QNA #1","LV3","2","NA","1",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9260","LV3 P2 QNA #2","LV3","2","NA","2",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9261","LV3 P2 QNA #3","LV3","2","NA","3",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9262","LV3 P2 QNA #4","LV3","2","NA","4",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9263","LV3 P2 QNA #5","LV3","2","NA","5",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9264","LV3 P2 QNA #6","LV3","2","NA","6",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9265","LV3 P2 QNA #7","LV3","2","NA","7",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9266","LV3 P2 QNA #8","LV3","2","NA","8",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9267","LV3 P2 QNA #9","LV3","2","NA","9",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9268","LV3 P2 QNA #10","LV3","2","NA","10",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9269","LV3 P2 QNA #11","LV3","2","NA","11",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9270","LV3 P2 QNA #12","LV3","2","NA","12",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9271","LV3 P2 QNA #13","LV3","2","NA","13",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9272","LV3 P2 QNA #14","LV3","2","NA","14",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9273","LV3 P2 QNA #15","LV3","2","NA","15",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9274","LV3 P2 QNA #16","LV3","2","NA","16",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9275","LV3 P2 QNA #17","LV3","2","NA","17",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9276","LV3 P2 QNA #18","LV3","2","NA","18",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9277","LV3 P2 QNA #19","LV3","2","NA","19",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9278","LV3 P2 QNA #20","LV3","2","NA","20",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9279","LV3 P2 QNA #21","LV3","2","NA","21",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9280","LV3 P2 QNA #22","LV3","2","NA","22",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9281","LV3 P2 QNA #23","LV3","2","NA","23",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9282","LV3 P2 QNA #24","LV3","2","NA","24",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9283","LV3 P2 QNA #25","LV3","2","NA","25",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9284","LV3 P2 QNA #26","LV3","2","NA","26",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9285","LV3 P2 QNA #27","LV3","2","NA","27",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9286","LV3 P2 QNA #28","LV3","2","NA","28",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9287","LV3 P2 QNA #29","LV3","2","NA","29",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9288","LV3 P2 QNA #30","LV3","2","NA","30",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9289","LV3 P2 QNA #30-1","LV3","2","NA","30-1",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9290","LV3 P2 QNA #31","LV3","2","NA","31",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9291","LV3 P2 QNA #31-1","LV3","2","NA","31-1",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9292","LV3 P2 QNA #32","LV3","2","NA","32",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9293","LV3 P2 QNA #33","LV3","2","NA","33",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9294","LV3 P2 QNA #34","LV3","2","NA","34",2019,2353,2019-08-28,240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9295","LV1 P1 QNA #19-1-1","LV1","1","NA","19-1-1",2019,2593,2019-08-28,240,2019-07-30,211,"0",18,NA,8,2,NA,"0",NA,NA,"F",NA,5,0,0,0,NA
"9296","LV1 P1 QNA #19-1-4","LV1","1","NA","19-1-4",2019,2593,2019-08-28,240,2019-07-30,211,"0",8,NA,0,0,NA,"0",NA,NA,"B",NA,5,0,0,0,NA
"9297","LV1 P1 QNA #19-1-5","LV1","1","NA","19-1-5",2019,2593,2019-08-28,240,2019-07-30,211,"1",4,NA,0,0,NA,"1.5",NA,NA,"B",NA,3,1,1,1,NA
"9298","LV1 P1 QNA #19-5","LV1","1","NA","19-5",2019,2593,2019-08-28,240,2019-07-30,211,"0",7,NA,6,0,NA,"0",NA,NA,"F",NA,4,0,0,0,NA
"9299","LV1 P1 QNA #21-1","LV1","1","NA","21-1",2019,2593,2019-08-28,240,2019-07-30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9300","LV1 P1 QNA #24-1-1","LV1","1","NA","24-1-1",2019,2593,2019-08-28,240,2019-07-30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA,NA,0,0,0,NA
"9301","LV1 P1 QNA #24-1-2","LV1","1","NA","24-1-2",2019,2593,2019-08-28,240,2019-07-30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,"D",NA,NA,0,0,0,NA
"9302","LV1 P1 QNA #24-1-3","LV1","1","NA","24-1-3",2019,2593,2019-08-28,240,2019-07-30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9303","LV1 P1 QNA #24-1-4","LV1","1","NA","24-1-4",2019,2593,2019-08-28,240,2019-07-30,211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9304","LV1 P1 QNA #38-2","LV1","1","NA","38-2",2019,2593,2019-08-28,240,2019-07-30,211,"0",NA,NA,NA,NA,NA,"0",NA,NA,"F",NA,4,0,0,0,NA
"9305","LV1 P1 QNA #40-1","LV1","1","NA","40-1",2019,2593,2019-08-28,240,2019-07-30,211,"1",0,NA,0,0,NA,"1.5",NA,NA,"V",NA,5,1,1,1,NA
"9306","LV1 P1 QNA #40-2","LV1","1","NA","40-2",2019,2593,2019-08-28,240,2019-07-30,211,"1",6,NA,0,1,NA,"1.5",NA,NA,"P",NA,4,1,1,1,NA
"9307","LV1 P2 QNA #0-9-1","LV1","2","NA","0-9-1",2019,2593,2019-08-28,240,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9308","LV1 P2 QNA #10-10","LV1","2","NA","10-10",2019,2593,2019-08-28,240,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9309","LV1 P2 QNA #10-9","LV1","2","NA","10-9",2019,2593,2019-08-28,240,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9310","LV1 P2 QNA #23","LV1","2","NA","23",2019,2593,2019-08-28,240,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOST",NA,NA,0,0,0,NA
"9311","LV1 P2 QNA #24","LV1","2","NA","24",2019,2593,2019-08-28,240,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOST",NA,NA,0,0,0,NA
"9312","LV1 P2 QNA #25","LV1","2","NA","25",2019,2593,2019-08-28,240,2019-08-11,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOST",NA,NA,0,0,0,NA
"9313","LV2 P1 QNA #56","LV2","1","NA","56",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9314","LV2 P1 QNA #57","LV2","1","NA","57",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9315","LV2 P1 QNA #58","LV2","1","NA","58",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9316","LV2 P1 QNA #59","LV2","1","NA","59",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9317","LV2 P1 QNA #60","LV2","1","NA","60",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9318","LV2 P1 QNA #62","LV2","1","NA","62",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9319","LV2 P1 QNA #68","LV2","1","NA","68",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9320","LV2 P1 QNA #73","LV2","1","NA","73",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9321","LV2 P1 QNA #74","LV2","1","NA","74",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9322","LV2 P1 QNA #75","LV2","1","NA","75",2019,2500,2019-08-28,240,2019-07-01,182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9323","LV2 P2 QNA #51","LV2","2","NA","51",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9324","LV2 P2 QNA #52","LV2","2","NA","52",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9325","LV2 P2 QNA #53","LV2","2","NA","53",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9326","LV2 P2 QNA #54","LV2","2","NA","54",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9327","LV2 P2 QNA #57","LV2","2","NA","57",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"9328","LV2 P2 QNA #58","LV2","2","NA","58",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"9329","LV2 P2 QNA #59","LV2","2","NA","59",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"9330","LV2 P2 QNA #60","LV2","2","NA","60",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"9331","LV2 P2 QNA #62","LV2","2","NA","62",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9332","LV2 P2 QNA #63","LV2","2","NA","63",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"SX",NA,NA,0,0,0,NA
"9333","LV2 P2 QNA #64","LV2","2","NA","64",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9334","LV2 P2 QNA #65","LV2","2","NA","65",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LOST",NA,NA,0,0,0,NA
"9335","LV2 P2 QNA #66","LV2","2","NA","66",2019,2500,2019-08-28,240,2019-06-26,177,"0",0,NA,0,1,NA,"0",NA,NA,"P",NA,1,0,0,0,NA
"9336","LV2 P2 QNA #68","LV2","2","NA","68",2019,2500,2019-08-28,240,2019-06-26,177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9337","LV3 P1 QNA #76","LV3","1","NA","76",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9338","LV3 P1 QNA #97","LV3","1","NA","97",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9339","LV3 P1.5 QNA #51","LV3","1.5","NA","51",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9340","LV3 P1.5 QNA #52","LV3","1.5","NA","52",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9341","LV3 P1.5 QNA #55","LV3","1.5","NA","55",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9342","LV3 P1.5 QNA #58","LV3","1.5","NA","58",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9343","LV3 P1.5 QNA #61","LV3","1.5","NA","61",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9344","LV3 P1.5 QNA #62","LV3","1.5","NA","62",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9345","LV3 P1.5 QNA #63","LV3","1.5","NA","63",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9346","LV3 P1.5 QNA #65","LV3","1.5","NA","65",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9347","LV3 P1.5 QNA #66","LV3","1.5","NA","66",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9348","LV3 P1.5 QNA #70","LV3","1.5","NA","70",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9349","LV3 P1.5 QNA #71","LV3","1.5","NA","71",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9350","LV3 P1.5 QNA #73","LV3","1.5","NA","73",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9351","LV3 P1.5 QNA #74","LV3","1.5","NA","74",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9352","LV3 P1.5 QNA #75","LV3","1.5","NA","75",2019,2353,2019-08-28,240,2019-07-05,186,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9353","LVTR1 PNA QNA #30","LVTR1","NA","NA","30",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9354","LVTR1 PNA QNA #31","LVTR1","NA","NA","31",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9355","LVTR1 PNA QNA #32","LVTR1","NA","NA","32",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9356","LVTR1 PNA QNA #34","LVTR1","NA","NA","34",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9357","LVTR1 PNA QNA #37","LVTR1","NA","NA","37",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9358","LVTR1 PNA QNA #41","LVTR1","NA","NA","41",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9359","LVTR1 PNA QNA #42","LVTR1","NA","NA","42",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9360","LVTR1 PNA QNA #49","LVTR1","NA","NA","49",2019,2756,2019-08-28,240,2019-06-15,166,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9361","LVTR2 PNA QNA #26","LVTR2","NA","NA","26",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9362","LVTR2 PNA QNA #27","LVTR2","NA","NA","27",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9363","LVTR2 PNA QNA #28","LVTR2","NA","NA","28",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9364","LVTR2 PNA QNA #29","LVTR2","NA","NA","29",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9365","LVTR2 PNA QNA #30","LVTR2","NA","NA","30",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9366","LVTR2 PNA QNA #31","LVTR2","NA","NA","31",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9367","LVTR2 PNA QNA #32","LVTR2","NA","NA","32",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9368","LVTR2 PNA QNA #33","LVTR2","NA","NA","33",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9369","LVTR2 PNA QNA #34","LVTR2","NA","NA","34",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9370","LVTR2 PNA QNA #35","LVTR2","NA","NA","35",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
"9371","LVTR2 PNA QNA #36","LVTR2","NA","NA","36",2019,2808,2019-08-28,240,2019-06-19,170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA
