,site,plot,quad,ind,uniqueID.19,itero.per.19,emerg.date.19,date_25.07.2019,phen_25.07.2019,stem.diam_25.07.2019,height_25.07.2019,total.branch_25.07.2019,longest.leaf,buds_25.07.2019,flrs_25.07.2019,fruits_25.07.2019,longest.fruit_25.07.2019,herb_25.07.2019,branch.damage_25.07.2019,notes_25.07.2019,protocol.notes_25.07.2019,,date_02.08.2019,phen_02.08.2019,stem.diam_02.08.2019,height_02.08.2019,total.branch_02.08.2019,longest.leaf_02.08.2019,buds_02.08.2019,flrs_02.08.2019,fruits_02.08.2019,longest.fruit_02.08.2019,herb_02.08.2019,branch.damage_02.08.2019,notes_02.08.2019,protocol.notes_02.08.2019,,date_08.08.2019,phen_08.08.2019,stem.diam_08.08.2019,height_08.08.2019,total.branch_08.08.2019,longest.leaf_08.08.2019,buds_08.08.2019,flrs_08.08.2019,fruits_08.08.2019,longest.fruit_08.08.2019,herb_08.08.2019,branch.damage_08.08.2019,notes_08.08.2019,protocol.notes_08.08.2019,date_18.08.2019,phen_18.08.2019,stem.diam_18.08.2019,height_18.08.2019,total.branch_18.08.2019,longest.leaf_18.08.2019,buds_18.08.2019,flrs_18.08.2019,fruits_18.08.2019,longest.fruit_18.08.2019,herb_18.08.2019,branch.damage_18.08.2019,notes_18.08.2019,protocol.notes_18.08.2019,date_28.08.2019,phen_28.08.2019,stem.diam_28.08.2019,height_28.08.2019,total.branch_28.08.2019,longest.leaf_28.08.2019,buds_28.08.2019,flrs_28.08.2019,fruits_28.08.2019,longest.fruit_28.08.2019,herb_28.08.2019,branch.damage_28.08.2019,notes_28.08.2019,protocol.notes_28.08.2019,date_07.09.2019,phen_07.09.2019,stem.diam_07.09.2019,height_07.09.2019,total.branch_07.09.2019,longest.leaf_07.09.2019,buds_07.09.2019,flrs_07.09.2019,fruits_07.09.2019,longest.fruit_07.09.2019,herb_07.09.2019,branch.damage_07.09.2019,notes_07.09.2019,protocol.notes_07.09.2019,date_18.09.2019,phen_18.09.2019,stem.diam_18.09.2019,height_18.09.2019,total.branch_18.09.2019,longest.leaf_18.09.2019,buds_18.09.2019,flrs_18.09.2019,fruits_18.09.2019,longest.fruit_18.09.2019,herb_18.09.2019,branch.damage_18.09.2019,notes_18.09.2019,protocol.notes_18.09.2019,date_28.09.2019,phen_28.09.2019,stem.diam_28.09.2019,height_28.09.2019,total.branch_28.09.2019,longest.leaf_28.09.2019,buds_28.09.2019,flrs_28.09.2019,fruits_28.09.2019,longest.fruit_28.09.2019,herb_28.09.2019,branch.damage_28.09.2019,notes_28.09.2019,protocol.notes_28.09.2019,
,LV2,2,NA,60,LV2 P2 QNA #60,N,7/25/19,7/25/19,F,4.16,17,10,NA,42,16,NA,NA,0,0,NA,NA,,8/2/19,F,NA,NA,10,NA,13,23,24,NA,0,0,NA,NA,,8/8/19,P,NA,NA,10,NA,0,0,23,NA,0,0,NA,NA,8/18/19,P,NA,NA,10,NA,0,0,16,NA,0,0,NA,NA,8/28/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,51,LV3 P1.5 QNA #51,N,7/25/19,7/25/19,F,4.42,16,12,NA,45,8,0,0,"1 , 2, 4",0,"herb 1a + 1 broken branch (2b), beetles in flowers (4A)",NA,,8/2/19,F,NA,NA,7,NA,23,2,0,NA,"1, 4, 2",1,"4c (flrs & buds), 1a, AM broken (2b)",,,8/8/19,F,NA,NA,10,NA,19,5,0,NA,"1, 2, 4",1,"1a, flr & bud herb 4c, AM broken herb 2b (7 br), buds & flrs drying",NA,8/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,BIG ROCKSLIDE - all plants gone; buried under debris,8/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,EROSION WIPED OUT PLOT,9/7/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,whole bank eroded away,9/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,52,LV3 P1.5 QNA #52,N,7/25/19,7/25/19,F,3,17,9,NA,48,7,0,0,1,0,herb 1a,NA,,8/2/19,F,NA,NA,5,NA,8,2,0,NA,"1, 4",0,"4c (flrs & buds), 1a",,,8/8/19,F,NA,NA,9,NA,2,1,0,NA,1,0,1a,NA,8/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,53,LV3 P1.5 QNA #53,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,54,LV3 P1.5 QNA #54,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,62,LV3 P1.5 QNA #62,N,7/25/19,7/25/19,V/SX,NA,NA,NA,NA,NA,NA,NA,NA,0,0,NA,NA,,8/2/19,SX,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,56,LV3 P1.5 QNA #56,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,57,LV3 P1.5 QNA #57,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,64,LV3 P1.5 QNA #64,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,59,LV3 P1.5 QNA #59,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,60,LV3 P1.5 QNA #60,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,67,LV3 P1.5 QNA #67,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,69,LV3 P1.5 QNA #69,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,72,LV3 P1.5 QNA #72,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1.5,NA,68,LV3 P1.5 QNA #68,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,1,LV3 P1 QNA #1,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,2,LV3 P1 QNA #2,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,3,LV3 P1 QNA #3,N,7/25/19,7/25/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOST,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,4,LV3 P1 QNA #4,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,5,LV3 P1 QNA #5,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,6,LV3 P1 QNA #6,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,7,LV3 P1 QNA #7,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,8,LV3 P1 QNA #8,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,9,LV3 P1 QNA #9,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,10,LV3 P1 QNA #10,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,11,LV3 P1 QNA #11,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,12,LV3 P1 QNA #12,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,13,LV3 P1 QNA #13,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,14,LV3 P1 QNA #14,N,7/25/19,7/25/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,LOST,NA,,8/2/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,LOST,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,15,LV3 P1 QNA #15,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,16,LV3 P1 QNA #16,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
,LV3,1,NA,17,LV3 P1 QNA #17,N,7/25/19,7/25/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/2/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,8/8/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/7/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/18/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9/28/19,X,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,
